0.996326, 0.112851
0.996255, 0.114099
0.996182, 0.115348
0.996108, 0.116596
0.996033, 0.117844
0.995958, 0.119091
0.995881, 0.120339
0.995803, 0.121586
0.995724, 0.122833
0.995644, 0.124080
0.995562, 0.125327
0.995480, 0.126574
0.995396, 0.127820
0.995312, 0.129066
0.995226, 0.130312
0.995139, 0.131558
0.995051, 0.132803
0.994962, 0.134049
0.994871, 0.135294
0.994780, 0.136539
0.994687, 0.137783
0.994593, 0.139028
0.994497, 0.140272
0.994401, 0.141516
0.994303, 0.142760
0.994204, 0.144004
0.994104, 0.145247
0.994003, 0.146490
0.993900, 0.147733
0.993796, 0.148976
0.993691, 0.150218
0.993584, 0.151460
0.993476, 0.152702
0.993367, 0.153944
0.993257, 0.155185
0.993145, 0.156427
0.993032, 0.157668
0.992918, 0.158908
0.992802, 0.160149
0.992685, 0.161389
0.992566, 0.162629
0.992446, 0.163869
0.992325, 0.165108
0.992203, 0.166347
0.992079, 0.167586
0.991953, 0.168825
0.991827, 0.170063
0.991698, 0.171302
0.991569, 0.172539
0.991438, 0.173777
0.991305, 0.175014
0.991171, 0.176251
0.991036, 0.177488
0.990899, 0.178725
0.990761, 0.179961
0.990621, 0.181197
0.990480, 0.182432
0.990337, 0.183668
0.990193, 0.184903
0.990047, 0.186137
0.989900, 0.187372
0.989751, 0.188606
0.989600, 0.189840
0.989448, 0.191074
0.989295, 0.192307
0.989140, 0.193540
0.988983, 0.194772
0.988825, 0.196005
0.988665, 0.197237
0.988504, 0.198469
0.988341, 0.199700
0.988177, 0.200931
0.988010, 0.202162
0.987843, 0.203392
0.987673, 0.204623
0.987502, 0.205852
0.987329, 0.207082
0.987155, 0.208311
0.986979, 0.209540
0.986801, 0.210768
0.986622, 0.211997
0.986441, 0.213224
0.986258, 0.214452
0.986073, 0.215679
0.985887, 0.216906
0.985699, 0.218132
0.985510, 0.219359
0.985318, 0.220584
0.985125, 0.221810
0.984930, 0.223035
0.984733, 0.224260
0.984535, 0.225484
0.984335, 0.226708
0.984133, 0.227932
0.983929, 0.229155
0.983723, 0.230378
0.983516, 0.231601
0.983307, 0.232823
0.983096, 0.234045
0.982883, 0.235266
0.982668, 0.236487
0.982452, 0.237708
0.982233, 0.238929
0.982013, 0.240149
0.981791, 0.241368
0.981567, 0.242587
0.981341, 0.243806
0.981113, 0.245025
0.980883, 0.246243
0.980651, 0.247460
0.982289, 0.248678
0.982110, 0.249895
0.981931, 0.251111
0.981750, 0.252327
0.981569, 0.253543
0.981387, 0.254758
0.981204, 0.255973
0.981020, 0.257188
0.980836, 0.258402
0.980650, 0.259616
0.980464, 0.260830
0.980277, 0.262043
0.980090, 0.263255
0.979901, 0.264468
0.979712, 0.265680
0.979522, 0.266892
0.979331, 0.268103
0.979139, 0.269314
0.978946, 0.270525
0.978753, 0.271735
0.978559, 0.272945
0.978364, 0.274155
0.978168, 0.275364
0.977971, 0.276573
0.977774, 0.277781
0.977575, 0.278990
0.977376, 0.280198
0.977176, 0.281406
0.976976, 0.282613
0.976774, 0.283820
0.976572, 0.285027
0.976369, 0.286233
0.976165, 0.287439
0.975960, 0.288645
0.975755, 0.289851
0.975548, 0.291056
0.975341, 0.292261
0.975133, 0.293466
0.974924, 0.294670
0.974715, 0.295874
0.974504, 0.297078
0.974293, 0.298281
0.974081, 0.299485
0.973868, 0.300688
0.973655, 0.301890
0.973440, 0.303093
0.973225, 0.304295
0.973009, 0.305497
0.972792, 0.306699
0.972575, 0.307900
0.972356, 0.309101
0.972137, 0.310302
0.971917, 0.311503
0.971696, 0.312703
0.971474, 0.313903
0.971251, 0.315103
0.971028, 0.316303
0.970804, 0.317503
0.970579, 0.318702
0.970353, 0.319901
0.970127, 0.321100
0.969899, 0.322298
0.969671, 0.323497
0.969442, 0.324695
0.969212, 0.325893
0.968982, 0.327091
0.968750, 0.328288
0.968518, 0.329485
0.968285, 0.330683
0.968051, 0.331879
0.967816, 0.333076
0.967581, 0.334273
0.967345, 0.335469
0.967107, 0.336665
0.966870, 0.337861
0.966631, 0.339057
0.966391, 0.340253
0.966151, 0.341448
0.965910, 0.342644
0.965668, 0.343839
0.965425, 0.345034
0.965182, 0.346228
0.964937, 0.347423
0.964692, 0.348617
0.964446, 0.349812
0.964199, 0.351006
0.963952, 0.352200
0.963703, 0.353394
0.963454, 0.354588
0.963204, 0.355781
0.962953, 0.356975
0.962701, 0.358168
0.962449, 0.359361
0.962196, 0.360554
0.961941, 0.361747
0.961687, 0.362940
0.961431, 0.364133
0.961174, 0.365325
0.960917, 0.366518
0.960659, 0.367710
0.960298, 0.368107
0.960035, 0.369275
0.959771, 0.370443
0.959506, 0.371609
0.959241, 0.372776
0.958975, 0.373941
0.958707, 0.375107
0.958439, 0.376271
0.958170, 0.377435
0.957900, 0.378599
0.957630, 0.379761
0.957358, 0.380924
0.957086, 0.382085
0.956812, 0.383246
0.956538, 0.384407
0.956263, 0.385567
0.955987, 0.386726
0.955710, 0.387885
0.955432, 0.389043
0.955154, 0.390200
0.954874, 0.391357
0.954594, 0.392514
0.954313, 0.393670
0.954030, 0.394825
0.953747, 0.395980
0.953463, 0.397134
0.953179, 0.398287
0.952893, 0.399440
0.952606, 0.400592
0.952319, 0.401744
0.952030, 0.402895
0.951741, 0.404046
0.951451, 0.405196
0.951160, 0.406345
0.950868, 0.407494
0.950575, 0.408642
0.950282, 0.409790
0.949987, 0.410937
0.949691, 0.412084
0.949395, 0.413230
0.949098, 0.414375
0.948800, 0.415520
0.948501, 0.416664
0.948201, 0.417808
0.947900, 0.418951
0.947598, 0.420093
0.947295, 0.421235
0.946992, 0.422376
0.946687, 0.423517
0.946382, 0.424657
0.946076, 0.425797
0.945768, 0.426935
0.945460, 0.428074
0.945151, 0.429212
0.944842, 0.430349
0.944531, 0.431485
0.944219, 0.432621
0.943907, 0.433757
0.943593, 0.434892
0.943279, 0.436026
0.942963, 0.437160
0.942647, 0.438293
0.942330, 0.439425
0.942012, 0.440557
0.941693, 0.441689
0.941373, 0.442820
0.941053, 0.443950
0.940731, 0.445079
0.940408, 0.446209
0.940085, 0.447337
0.939761, 0.448465
0.939435, 0.449592
0.939109, 0.450719
0.938782, 0.451845
0.938454, 0.452971
0.938125, 0.454096
0.937795, 0.455220
0.937464, 0.456344
0.937133, 0.457467
0.936800, 0.458590
0.936466, 0.459712
0.936132, 0.460833
0.935797, 0.461954
0.935460, 0.463074
0.935123, 0.464194
0.934785, 0.465313
0.934446, 0.466432
0.934106, 0.467550
0.933765, 0.468667
0.933423, 0.469784
0.933080, 0.470900
0.932737, 0.472016
0.932392, 0.473131
0.932047, 0.474246
0.931700, 0.475360
0.931353, 0.476473
0.931004, 0.477586
0.930655, 0.478698
0.930305, 0.479809
0.929954, 0.480920
0.929783, 0.481732
0.929436, 0.482832
0.929088, 0.483932
0.928739, 0.485032
0.928389, 0.486130
0.928038, 0.487228
0.927686, 0.488325
0.927334, 0.489421
0.926981, 0.490516
0.926627, 0.491611
0.926272, 0.492705
0.925916, 0.493798
0.925560, 0.494890
0.925202, 0.495982
0.924844, 0.497072
0.924485, 0.498162
0.924125, 0.499251
0.923765, 0.500340
0.923403, 0.501427
0.923041, 0.502514
0.922678, 0.503600
0.922314, 0.504685
0.921949, 0.505770
0.921583, 0.506853
0.921217, 0.507936
0.920849, 0.509018
0.920481, 0.510099
0.920112, 0.511179
0.919742, 0.512259
0.919372, 0.513338
0.919000, 0.514416
0.918628, 0.515493
0.918255, 0.516569
0.917881, 0.517644
0.917506, 0.518719
0.917130, 0.519793
0.916754, 0.520866
0.916376, 0.521938
0.915998, 0.523009
0.915619, 0.524080
0.915239, 0.525150
0.914859, 0.526218
0.914477, 0.527286
0.914095, 0.528354
0.913712, 0.529420
0.913328, 0.530485
0.912943, 0.531550
0.912557, 0.532614
0.912170, 0.533677
0.911783, 0.534739
0.911395, 0.535800
0.911006, 0.536861
0.910616, 0.537920
0.910225, 0.538979
0.909833, 0.540037
0.909441, 0.541094
0.909048, 0.542150
0.908653, 0.543205
0.908258, 0.544259
0.907862, 0.545313
0.907466, 0.546366
0.907068, 0.547417
0.906670, 0.548468
0.906271, 0.549518
0.905870, 0.550568
0.905470, 0.551616
0.905068, 0.552663
0.904665, 0.553710
0.904262, 0.554756
0.903857, 0.555800
0.903452, 0.556844
0.903046, 0.557887
0.902639, 0.558929
0.902231, 0.559971
0.901823, 0.561011
0.901413, 0.562050
0.901003, 0.563089
0.900592, 0.564127
0.900180, 0.565163
0.899767, 0.566199
0.899353, 0.567234
0.898938, 0.568268
0.898523, 0.569301
0.898107, 0.570334
0.897690, 0.571365
0.897271, 0.572395
0.896853, 0.573425
0.896433, 0.574453
0.896012, 0.575481
0.895591, 0.576508
0.895168, 0.577534
0.894745, 0.578558
0.894321, 0.579582
0.893896, 0.580605
0.893471, 0.581628
0.893044, 0.582649
0.892616, 0.583669
0.892188, 0.584688
0.891759, 0.585707
0.891329, 0.586724
0.891017, 0.587760
0.890589, 0.588776
0.890160, 0.589791
0.889730, 0.590805
0.889300, 0.591819
0.888868, 0.592831
0.888436, 0.593843
0.888003, 0.594853
0.887570, 0.595863
0.887135, 0.596872
0.886700, 0.597880
0.886264, 0.598887
0.885828, 0.599893
0.885391, 0.600898
0.884952, 0.601902
0.884514, 0.602905
0.884074, 0.603908
0.883634, 0.604909
0.883193, 0.605910
0.882751, 0.606909
0.882309, 0.607908
0.881866, 0.608906
0.881422, 0.609903
0.880978, 0.610899
0.880532, 0.611894
0.880087, 0.612888
0.879640, 0.613882
0.879193, 0.614874
0.878745, 0.615866
0.878296, 0.616856
0.877847, 0.617846
0.877398, 0.618835
0.876947, 0.619823
0.876496, 0.620810
0.876044, 0.621796
0.875592, 0.622782
0.875139, 0.623766
0.874685, 0.624750
0.874231, 0.625733
0.873776, 0.626714
0.873321, 0.627695
0.872864, 0.628675
0.872408, 0.629655
0.871950, 0.630633
0.871493, 0.631610
0.871034, 0.632587
0.870575, 0.633563
0.870115, 0.634538
0.869655, 0.635512
0.869194, 0.636485
0.868733, 0.637457
0.868271, 0.638428
0.867809, 0.639399
0.867346, 0.640369
0.866882, 0.641338
0.866418, 0.642306
0.865954, 0.643273
0.865488, 0.644239
0.865023, 0.645204
0.864557, 0.646169
0.864090, 0.647133
0.863623, 0.648096
0.863155, 0.649058
0.862687, 0.650019
0.862218, 0.650979
0.861749, 0.651939
0.861279, 0.652897
0.860809, 0.653855
0.860338, 0.654812
0.859867, 0.655768
0.859395, 0.656723
0.858923, 0.657678
0.858451, 0.658632
0.857978, 0.659584
0.857504, 0.660536
0.857030, 0.661487
0.856556, 0.662438
0.856081, 0.663387
0.855606, 0.664336
0.855130, 0.665284
0.854654, 0.666231
0.854178, 0.667177
0.853701, 0.668122
0.853223, 0.669067
0.852746, 0.670011
0.852268, 0.670954
0.851789, 0.671896
0.851310, 0.672837
0.850831, 0.673778
0.850351, 0.674717
0.849871, 0.675656
0.849391, 0.676594
0.848910, 0.677531
0.848429, 0.678468
0.847947, 0.679404
0.847465, 0.680338
0.846983, 0.681272
0.846501, 0.682206
0.846018, 0.683138
0.845534, 0.684070
0.844343, 0.684520
0.843838, 0.685435
0.843332, 0.686350
0.842825, 0.687263
0.842317, 0.688175
0.841809, 0.689086
0.841300, 0.689996
0.840790, 0.690905
0.840279, 0.691813
0.839768, 0.692719
0.839256, 0.693625
0.838743, 0.694529
0.838229, 0.695432
0.837715, 0.696334
0.837200, 0.697235
0.836684, 0.698135
0.836167, 0.699033
0.835649, 0.699931
0.835131, 0.700827
0.834612, 0.701722
0.834092, 0.702615
0.833572, 0.703508
0.833050, 0.704399
0.832528, 0.705289
0.832005, 0.706178
0.831482, 0.707066
0.830957, 0.707952
0.830432, 0.708837
0.829906, 0.709721
0.829379, 0.710604
0.828851, 0.711485
0.828323, 0.712365
0.827794, 0.713244
0.827264, 0.714122
0.826733, 0.714998
0.826202, 0.715873
0.825669, 0.716747
0.825136, 0.717619
0.824602, 0.718490
0.824068, 0.719360
0.823532, 0.720228
0.822996, 0.721095
0.822459, 0.721961
0.821921, 0.722825
0.821382, 0.723688
0.820843, 0.724550
0.820302, 0.725410
0.819761, 0.726269
0.819219, 0.727126
0.818677, 0.727983
0.818133, 0.728837
0.817589, 0.729691
0.817044, 0.730543
0.816498, 0.731393
0.815951, 0.732242
0.815404, 0.733090
0.814855, 0.733936
0.814306, 0.734781
0.813756, 0.735624
0.813205, 0.736466
0.812654, 0.737307
0.812101, 0.738146
0.811548, 0.738984
0.810994, 0.739820
0.810439, 0.740654
0.809883, 0.741487
0.809327, 0.742319
0.808769, 0.743149
0.808211, 0.743978
0.807652, 0.744805
0.807092, 0.745630
0.806531, 0.746455
0.805970, 0.747277
0.805408, 0.748098
0.804844, 0.748918
0.804280, 0.749735
0.803715, 0.750552
0.803150, 0.751367
0.802583, 0.752180
0.802016, 0.752992
0.801448, 0.753802
0.800879, 0.754610
0.800309, 0.755417
0.799738, 0.756222
0.799166, 0.757026
0.798594, 0.757828
0.798021, 0.758629
0.797446, 0.759427
0.796871, 0.760225
0.796296, 0.761020
0.795719, 0.761814
0.795141, 0.762606
0.794563, 0.763397
0.793984, 0.764186
0.793404, 0.764973
0.792823, 0.765759
0.792241, 0.766543
0.791658, 0.767325
0.791075, 0.768106
0.790490, 0.768885
0.790175, 0.770485
0.789597, 0.771286
0.789019, 0.772085
0.788439, 0.772883
0.787859, 0.773680
0.787279, 0.774475
0.786697, 0.775269
0.786115, 0.776063
0.785533, 0.776854
0.784949, 0.777645
0.784366, 0.778435
0.783781, 0.779223
0.783196, 0.780010
0.782610, 0.780796
0.782024, 0.781581
0.781437, 0.782364
0.780850, 0.783147
0.780262, 0.783928
0.779673, 0.784708
0.779084, 0.785486
0.778494, 0.786264
0.777904, 0.787040
0.777313, 0.787816
0.776722, 0.788590
0.776130, 0.789363
0.775538, 0.790134
0.774945, 0.790905
0.774352, 0.791674
0.773758, 0.792442
0.773164, 0.793209
0.772570, 0.793975
0.771975, 0.794740
0.771379, 0.795503
0.770783, 0.796265
0.770187, 0.797027
0.769590, 0.797786
0.768993, 0.798545
0.768395, 0.799303
0.767798, 0.800059
0.767199, 0.800815
0.766601, 0.801569
0.766002, 0.802322
0.765402, 0.803074
0.764802, 0.803825
0.764202, 0.804574
0.763602, 0.805323
0.763001, 0.806070
0.762400, 0.806816
0.761799, 0.807561
0.761197, 0.808305
0.760595, 0.809048
0.759993, 0.809790
0.759391, 0.810530
0.758788, 0.811270
0.758185, 0.812008
0.757582, 0.812745
0.756979, 0.813481
0.756375, 0.814216
0.755771, 0.814950
0.755167, 0.815682
0.754563, 0.816414
0.753958, 0.817144
0.753354, 0.817873
0.752749, 0.818602
0.752144, 0.819329
0.751539, 0.820055
0.750933, 0.820779
0.750328, 0.821503
0.749723, 0.822226
0.749117, 0.822947
0.748511, 0.823668
0.747905, 0.824387
0.747299, 0.825105
0.746693, 0.825822
0.746087, 0.826538
0.745481, 0.827253
0.744875, 0.827967
0.744268, 0.828680
0.743662, 0.829392
0.743056, 0.830102
0.742449, 0.830812
0.741843, 0.831520
0.741236, 0.832227
0.740630, 0.832934
0.740023, 0.833639
0.739417, 0.834343
0.738811, 0.835046
0.738204, 0.835748
0.737598, 0.836449
0.736992, 0.837149
0.736385, 0.837847
0.735779, 0.838545
0.735173, 0.839242
0.734567, 0.839937
0.733961, 0.840632
0.733356, 0.841325
0.732750, 0.842017
0.732144, 0.842709
0.731539, 0.843399
0.730934, 0.844088
0.728994, 0.844301
0.728349, 0.844974
0.727703, 0.845645
0.727056, 0.846315
0.726409, 0.846984
0.725761, 0.847651
0.725112, 0.848317
0.724463, 0.848981
0.723813, 0.849644
0.723162, 0.850306
0.722511, 0.850966
0.721859, 0.851625
0.721206, 0.852282
0.720552, 0.852938
0.719898, 0.853592
0.719244, 0.854245
0.718588, 0.854897
0.717932, 0.855547
0.717275, 0.856195
0.716618, 0.856842
0.715960, 0.857487
0.715301, 0.858131
0.714641, 0.858773
0.713981, 0.859414
0.713320, 0.860053
0.712659, 0.860691
0.711996, 0.861326
0.711333, 0.861961
0.710670, 0.862593
0.710005, 0.863224
0.709340, 0.863854
0.708674, 0.864482
0.708008, 0.865108
0.707340, 0.865732
0.706672, 0.866355
0.706004, 0.866976
0.705334, 0.867595
0.704664, 0.868213
0.703993, 0.868829
0.703322, 0.869443
0.702649, 0.870056
0.701976, 0.870666
0.701302, 0.871275
0.700628, 0.871882
0.699953, 0.872488
0.699277, 0.873091
0.698600, 0.873693
0.697922, 0.874293
0.697244, 0.874891
0.696565, 0.875487
0.695885, 0.876082
0.695205, 0.876674
0.694524, 0.877265
0.693842, 0.877854
0.693159, 0.878441
0.692475, 0.879026
0.691791, 0.879609
0.691106, 0.880190
0.690420, 0.880769
0.689734, 0.881346
0.689046, 0.881922
0.688358, 0.882495
0.687669, 0.883066
0.686979, 0.883636
0.686289, 0.884203
0.685598, 0.884769
0.684906, 0.885332
0.684213, 0.885893
0.683519, 0.886453
0.682825, 0.887010
0.682130, 0.887565
0.681434, 0.888118
0.680737, 0.888669
0.680039, 0.889218
0.679341, 0.889765
0.678642, 0.890310
0.677942, 0.890852
0.677241, 0.891393
0.676539, 0.891931
0.675837, 0.892467
0.675134, 0.893001
0.674430, 0.893533
0.673725, 0.894063
0.673019, 0.894590
0.672313, 0.895116
0.671605, 0.895639
0.670897, 0.896160
0.670188, 0.896678
0.669478, 0.897194
0.668768, 0.897708
0.668056, 0.898220
0.667344, 0.898730
0.666631, 0.899237
0.665917, 0.899742
0.665202, 0.900244
0.664486, 0.900745
0.663770, 0.901243
0.663052, 0.901738
0.662334, 0.902231
0.661615, 0.902722
0.661344, 0.904803
0.660636, 0.905337
0.659929, 0.905870
0.659220, 0.906402
0.658511, 0.906932
0.657802, 0.907461
0.657092, 0.907988
0.656382, 0.908514
0.655671, 0.909038
0.654959, 0.909561
0.654247, 0.910082
0.653535, 0.910603
0.652822, 0.911121
0.652108, 0.911638
0.651394, 0.912154
0.650680, 0.912669
0.649965, 0.913182
0.649250, 0.913693
0.648534, 0.914204
0.647818, 0.914712
0.647102, 0.915220
0.646385, 0.915725
0.645668, 0.916230
0.644951, 0.916733
0.644233, 0.917235
0.643515, 0.917735
0.642796, 0.918234
0.642078, 0.918731
0.641358, 0.919227
0.640639, 0.919722
0.639919, 0.920215
0.639199, 0.920707
0.638479, 0.921197
0.637759, 0.921686
0.637038, 0.922174
0.636317, 0.922660
0.635596, 0.923145
0.634875, 0.923628
0.634153, 0.924110
0.633432, 0.924591
0.632710, 0.925070
0.631988, 0.925548
0.631265, 0.926024
0.630543, 0.926499
0.629820, 0.926973
0.629098, 0.927445
0.628375, 0.927915
0.627652, 0.928385
0.626929, 0.928853
0.626206, 0.929319
0.625483, 0.929785
0.624760, 0.930248
0.624037, 0.930711
0.623314, 0.931172
0.622590, 0.931631
0.621867, 0.932090
0.621144, 0.932546
0.620420, 0.933002
0.619697, 0.933456
0.618974, 0.933909
0.618251, 0.934360
0.617528, 0.934810
0.616804, 0.935258
0.616081, 0.935705
0.615358, 0.936151
0.614635, 0.936595
0.613913, 0.937038
0.613190, 0.937480
0.612467, 0.937920
0.611745, 0.938359
0.611023, 0.938796
0.610301, 0.939233
0.609579, 0.939667
0.608857, 0.940101
0.608135, 0.940533
0.607414, 0.940963
0.606692, 0.941392
0.605971, 0.941820
0.605251, 0.942247
0.604530, 0.942672
0.603810, 0.943095
0.603090, 0.943518
0.602370, 0.943939
0.601650, 0.944358
0.600931, 0.944776
0.600212, 0.945193
0.599494, 0.945609
0.598775, 0.946023
0.598057, 0.946436
0.597340, 0.946847
0.596622, 0.947257
0.595906, 0.947666
0.595189, 0.948073
0.594473, 0.948479
0.593757, 0.948883
0.593042, 0.949287
0.592327, 0.949689
0.591612, 0.950089
0.590898, 0.950488
0.590184, 0.950886
0.587823, 0.951037
0.587061, 0.951425
0.586297, 0.951811
0.585534, 0.952195
0.584769, 0.952578
0.584005, 0.952960
0.583239, 0.953340
0.582473, 0.953718
0.581707, 0.954095
0.580940, 0.954470
0.580173, 0.954843
0.579405, 0.955215
0.578636, 0.955585
0.577867, 0.955954
0.577097, 0.956321
0.576327, 0.956686
0.575556, 0.957049
0.574784, 0.957411
0.574012, 0.957771
0.573240, 0.958129
0.572466, 0.958485
0.571693, 0.958840
0.570918, 0.959193
0.570143, 0.959544
0.569368, 0.959893
0.568592, 0.960240
0.567815, 0.960585
0.567037, 0.960929
0.566260, 0.961271
0.565481, 0.961611
0.564702, 0.961948
0.563922, 0.962284
0.563142, 0.962618
0.562360, 0.962951
0.561579, 0.963281
0.560797, 0.963609
0.560014, 0.963935
0.559230, 0.964259
0.558446, 0.964581
0.557661, 0.964901
0.556875, 0.965219
0.556089, 0.965535
0.555303, 0.965849
0.554515, 0.966160
0.553727, 0.966470
0.552938, 0.966778
0.552149, 0.967083
0.551359, 0.967386
0.550568, 0.967687
0.549777, 0.967986
0.548984, 0.968283
0.548192, 0.968577
0.547398, 0.968869
0.546604, 0.969159
0.545809, 0.969447
0.545014, 0.969733
0.544217, 0.970016
0.543420, 0.970297
0.542623, 0.970575
0.541825, 0.970851
0.541025, 0.971125
0.540226, 0.971397
0.539425, 0.971666
0.538624, 0.971933
0.537822, 0.972197
0.537020, 0.972459
0.536216, 0.972719
0.535412, 0.972976
0.534607, 0.973231
0.533802, 0.973483
0.532995, 0.973733
0.532188, 0.973980
0.531381, 0.974225
0.530572, 0.974467
0.529763, 0.974707
0.528953, 0.974944
0.528142, 0.975179
0.527331, 0.975411
0.526518, 0.975640
0.525705, 0.975867
0.524891, 0.976091
0.524077, 0.976313
0.523261, 0.976532
0.522445, 0.976748
0.521628, 0.976962
0.520810, 0.977172
0.519992, 0.977381
0.519173, 0.977586
0.518353, 0.977789
0.517532, 0.977989
0.516710, 0.978186
0.515887, 0.978381
0.515064, 0.978572
0.514240, 0.978761
0.513415, 0.978947
0.512589, 0.979130
0.511763, 0.979311
0.510935, 0.979488
0.510107, 0.979663
0.509278, 0.979835
0.509086, 0.982274
0.508275, 0.982509
0.507463, 0.982742
0.506651, 0.982974
0.505838, 0.983204
0.505025, 0.983433
0.504211, 0.983660
0.503397, 0.983885
0.502583, 0.984109
0.501768, 0.984331
0.500953, 0.984552
0.500138, 0.984771
0.499322, 0.984989
0.498506, 0.985205
0.497690, 0.985419
0.496874, 0.985632
0.496057, 0.985843
0.495239, 0.986053
0.494422, 0.986261
0.493604, 0.986468
0.492786, 0.986673
0.491968, 0.986876
0.491149, 0.987078
0.490331, 0.987278
0.489512, 0.987477
0.488693, 0.987674
0.487873, 0.987869
0.487054, 0.988063
0.486234, 0.988255
0.485415, 0.988446
0.484595, 0.988635
0.483774, 0.988823
0.482954, 0.989009
0.482134, 0.989193
0.481314, 0.989376
0.480493, 0.989557
0.479672, 0.989736
0.478852, 0.989914
0.478031, 0.990090
0.477210, 0.990265
0.476389, 0.990438
0.475568, 0.990609
0.474747, 0.990779
0.473927, 0.990947
0.473106, 0.991114
0.472285, 0.991279
0.471464, 0.991442
0.470643, 0.991604
0.469822, 0.991764
0.469001, 0.991923
0.468181, 0.992080
0.467360, 0.992235
0.466540, 0.992388
0.465719, 0.992540
0.464899, 0.992691
0.464079, 0.992839
0.463258, 0.992987
0.462438, 0.993132
0.461619, 0.993276
0.460799, 0.993418
0.459979, 0.993559
0.459160, 0.993697
0.458341, 0.993835
0.457522, 0.993970
0.456703, 0.994104
0.455885, 0.994237
0.455067, 0.994367
0.454249, 0.994496
0.453431, 0.994624
0.452613, 0.994749
0.451796, 0.994873
0.450979, 0.994996
0.450162, 0.995116
0.449346, 0.995236
0.448530, 0.995353
0.447714, 0.995469
0.446899, 0.995583
0.446084, 0.995695
0.445269, 0.995806
0.444455, 0.995915
0.443641, 0.996023
0.442827, 0.996128
0.442014, 0.996232
0.441202, 0.996335
0.440389, 0.996436
0.439577, 0.996535
0.438766, 0.996632
0.437955, 0.996728
0.437144, 0.996822
0.436334, 0.996914
0.435525, 0.997005
0.434716, 0.997094
0.433907, 0.997181
0.433099, 0.997266
0.432291, 0.997350
0.431484, 0.997433
0.430678, 0.997513
0.429872, 0.997592
0.429067, 0.997669
0.428262, 0.997744
0.425830, 0.998022
0.424978, 0.998100
0.424124, 0.998177
0.423271, 0.998252
0.422417, 0.998325
0.421562, 0.998397
0.420707, 0.998467
0.419852, 0.998535
0.418996, 0.998602
0.418140, 0.998667
0.417284, 0.998730
0.416427, 0.998792
0.415569, 0.998852
0.414712, 0.998909
0.413854, 0.998966
0.412995, 0.999020
0.412136, 0.999073
0.411276, 0.999123
0.410416, 0.999172
0.409556, 0.999219
0.408695, 0.999264
0.407834, 0.999307
0.406972, 0.999348
0.406110, 0.999388
0.405247, 0.999425
0.404384, 0.999460
0.403520, 0.999493
0.402656, 0.999525
0.401791, 0.999554
0.400926, 0.999581
0.400060, 0.999606
0.399194, 0.999629
0.398327, 0.999650
0.397460, 0.999669
0.396593, 0.999686
0.395724, 0.999700
0.394856, 0.999713
0.393986, 0.999723
0.393117, 0.999731
0.392246, 0.999737
0.391375, 0.999740
0.390504, 0.999741
0.389632, 0.999740
0.388759, 0.999737
0.387886, 0.999732
0.387013, 0.999724
0.386139, 0.999713
0.385264, 0.999701
0.384388, 0.999686
0.383513, 0.999668
0.382636, 0.999649
0.381759, 0.999627
0.380881, 0.999602
0.380003, 0.999575
0.379124, 0.999545
0.378245, 0.999513
0.377365, 0.999479
0.376484, 0.999442
0.375603, 0.999402
0.374721, 0.999360
0.373838, 0.999315
0.372955, 0.999268
0.372071, 0.999218
0.371187, 0.999165
0.370302, 0.999110
0.369416, 0.999052
0.368530, 0.998992
0.367643, 0.998929
0.366755, 0.998863
0.365867, 0.998794
0.364978, 0.998723
0.364088, 0.998648
